mainCategory,title,averageRating,ratingNumber,features,description,price,images,videos,store,categories,parent asin,boughtTogether,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gift Cards,Amazon.com Gift Card in an Emoji Sleeve,4.1,20,"Gift Card is affixed inside a mini envelope', 'Gift Envelope opens up flat to display the gift card in the center', 'Gift Card has no fees and no expiration date', 'Gift amount may not be printed on Gift Cards', 'No returns and no refunds on Gift Cards', 'Gift Card is redeemable towards millions of items storewide at Amazon.com', 'Scan and redeem any Gift Card with a mobile or tablet device via the Amazon App', 'Free One-Day Shipping (where available)', 'Customized gift message, if chosen at check-out, only appears on packing slip and not on the actual gift card or carrier'",,,"{'thumb': 'https://m.media-amazon.com/images/I/41t+YH2UjPL. SX38 SY50 CR,0,0,38,50 .jpg', 'large': 'https://m.media-amazon.com/images/I/41t+YH2UjPL.jpg', 'variant': 'MAIN', 'hi res': 'https://m.media-amazon.com/images/I/81gq86uQcQL. SL1500 .jpg'}, {'thumb': 'https://m.media-amazon.com/images/I/41ILWQj+h6L. SX38 SY50 CR,0,0,38,50 .jpg', 'large': 'https://m.media-amazon.com/images/I/41ILWQj+h6L.jpg', 'variant': 'PT01', 'hi res': 'https://m.media-amazon.com/images/I/81580tij53L. SL1500 .jpg'}, {'thumb': 'https://m.media-amazon.com/images/I/51vFNI1kzgL. SX38 SY50 CR,0,0,38,50 .jpg', 'large': 'https://m.media-amazon.com/images/I/51vFNI1kzgL.jpg', 'variant': 'PT02', 'hi res': 'https://m.media-amazon.com/images/I/81XPyV9U3tL. SL1500 .jpg'}, {'thumb': 'https://m.media-amazon.com/images/I/31NDRusHPBL. SX38 SY50 CR,0,0,38,50 .jpg', 'large': 'https://m.media-amazon.com/images/I/31NDRusHPBL.jpg', 'variant': 'PT03', 'hi res': 'https://m.media-amazon.com/images/I/51Lr1xZRPvL. SL1318 .jpg'}, {'thumb': 'https://m.media-amazon.com/images/I/41vbNu43cAL. SX38 SY50 CR,0,0,38,50 .jpg', 'large': 'https://m.media-amazon.com/images/I/41vbNu43cAL.jpg', 'variant': 'PT04', 'hi res': 'https://m.media-amazon.com/images/I/9187c7L06ZL. SL1500 .jpg'}",,Amazon,"Gift Cards', 'Physical Gift Cards with Free Same-Day Delivery'",B077TG1LF1,,4.5 x 4.3 x 0.3 inches; 0.49 Ounces,Fixed,7-Jun-18,Amazon.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,QuickGifts Paesanos Gift Card,2.9,4,"Paesanos 1604: 3622 Paesanos Parkway San Antonio, Texas 78231', 'Paesanos Lincoln Heights: 555 East Basse San Antonio, Texas 78209', 'Paesanos Riverwalk: 111 W. Crockett Street, Suite 101 San Antonio, Texas 78205', 'Rio Rio Cantina: 421 East Commerce On the San Antonio River Walk San Antonio, Texas 78205'","Established in 1969, Paesanos is celebrating 50 years of feeding San Antonio. An iconic Italian restaurant with 3 locations, River Walk, Lincoln Heights and 1604 plus spaces for private dining make Paesanos a local favorite. A gift card from Paesanos is sure to please anyone. Paesanos gift cards are honored at all locations, as well as Rio Rio Cantina on the River Walk. Best of all, Paesanos gift cards never expire.'",,"{'thumb': 'https://m.media-amazon.com/images/I/318YqoXLLaL. SX38 SY50 CR,0,0,38,50 .jpg', 'large': 'https://m.media-amazon.com/images/I/318YqoXLLaL.jpg', 'variant': 'MAIN', 'hi res': None}, {'thumb': 'https://m.media-amazon.com/images/I/4110t-TMW1L. SX38 SY50 CR,0,0,38,50 .jpg', 'large': 'https://m.media-amazon.com/images/I/4110t-TMW1L.jpg', 'variant': 'PT01', 'hi res': None}",,QuickGifts,"Gift Cards', 'Gift Card Categories', 'Restaurants'",B07JP2F9T2,,,,25-Oct-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Cold Stone Creamery Gift Card $25,5,1,Product cannot be shipped to freight forwarding companies.',"""Cold Stone Creamery offers the best in smooth and creamy ice cream, customized for every ice cream lover. The secret recipe for smooth and creamy ice cream is handcrafted fresh daily in each store, and then customized by combining a variety of mix-ins on a frozen granite stone. Cold Stone Creamery operates nearly 1,400 locations so you'll find plenty of places to use your gift card. Makes a great gift all year round for friends, family, coworkers, and even as a reward for yourself.""",,"{'thumb': 'https://m.media-amazon.com/images/I/31v5r-pZb7L. SX38 SY50 CR,0,0,38,50 .jpg', 'large': 'https://m.media-amazon.com/images/I/31v5r-pZb7L.jpg', 'variant': 'MAIN', 'hi res': None}",,Cold Stone,"Gift Cards', 'Gift Card Categories', 'Specialty Cards'",B005VSYOFS,,,,14-Oct-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gift Cards,Amazon Gift Card - Upload Your Photo (Print) - Thank You Weiner Dog (Your Upload),4.7,10,,,,"{'thumb': 'https://m.media-amazon.com/images/I/41YKxzU+3hL. SX38 SY50 CR,0,0,38,50 .jpg', 'large': 'https://m.media-amazon.com/images/I/41YKxzU+3hL.jpg', 'variant': 'MAIN', 'hi res': None}",,Amazon,"Gift Cards', 'Exclusive for Amazon eGift Cards Customers'",B09C1R49F2,,,,6-Aug-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Smoothie King Gift Card,4.7,138,"Over 500 Locations Nationwide!', 'Smoothies', 'Healthy Snacks', 'Vitamins & Supplements'","Smoothie King Gift Cards. The Perfect Gift of Health.', 'Need a gift, and don\'t like cash? Give a Smoothie King gift card! They\'re the perfect, healthy gift for: - Birthdays - Holidays - Graduations - Special Treats - Saying ""Thank you""'",,"{'thumb': 'https://m.media-amazon.com/images/I/31K3YxZu31L. SX38 SY50 CR,0,0,38,50 .jpg', 'large': 'https://m.media-amazon.com/images/I/31K3YxZu31L.jpg', 'variant': 'MAIN', 'hi res': None}, {'thumb': 'https://m.media-amazon.com/images/I/41uUbc7di-L. SX38 SY50 CR,0,0,38,50 .jpg', 'large': 'https://m.media-amazon.com/images/I/41uUbc7di-L.jpg', 'variant': 'PT01', 'hi res': None}",,QuickGifts,"Gift Cards', 'Gift Card Categories', 'Restaurants'",B01GOQIV4U,,,,6-Jun-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Spa & Wellness Gift Card by Spa Week Gift Card ($100),4,21,All gift card orders for this merchant will be fulfilled with a Spa & Wellness Gift Card by Spa Week.',,,"{'thumb': 'https://m.media-amazon.com/images/I/31tEC87-hEL. SX38 SY50 CR,0,0,38,50 .jpg', 'large': 'https://m.media-amazon.com/images/I/31tEC87-hEL.jpg', 'variant': 'MAIN', 'hi res': None}",,QuickGifts,"Gift Cards', 'Gift Card Categories', 'Specialty Cards'",B06XVVJW2G,,,,3-Jun-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gift Cards,Sonoma Raceway Gift Card - $100,5,1,"""Redeemable for all our marquee events including: NASCAR, NHRA, INDYCAR and the FIA World Touring Car Championship. It's the perfect high-speed gift for all occasions"", 'Can be used toward all popular Sonoma Raceway tickets and ticket packages, including camping and Wednesday Night Drags & Sonoma Drift!', 'No returns and no refunds on gift cards.', 'Located in Sonoma, CA'",,,"{'thumb': 'https://m.media-amazon.com/images/I/41WCIjI7p8L. SX38 SY50 CR,0,0,38,50 .jpg', 'large': 'https://m.media-amazon.com/images/I/41WCIjI7p8L.jpg', 'variant': 'MAIN', 'hi res': 'https://m.media-amazon.com/images/I/61im2VVK3VL. SL1024 .jpg'}",,Sonoma Raceway,"Gift Cards', 'Gift Card Categories', 'Automotive & Industrial'",B00GYIP7AA,,,,28-Nov-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gift Cards,Amazon.com Gift Card in a Black Gift Box (Congrats White Card Design),4.6,167,"Gift Card is nested inside a specialty gift box', 'Gift Card has no fees and no expiration date', 'No returns and no refunds on Gift Cards', 'Gift Card is redeemable towards millions of items storewide at Amazon.com', 'Scan and redeem any Gift Card with a mobile or tablet device via the Amazon App', 'Free One-Day Shipping (where available)', 'Customized gift message, if chosen at check-out, only appears on packing slip and not on the actual gift card or carrier'","""Amazon.com Gift Cards are the perfect way to give them exactly what they're hoping for - even if you don't know what it is. Amazon.com Gift Cards are redeemable for millions of items across Amazon.com. Item delivered is a single physical Amazon.com Gift Card nested inside a tin Gift Box.""",,"{'thumb': 'https://m.media-amazon.com/images/I/41YW8jdj4KL. SX38 SY50 CR,0,0,38,50 .jpg', 'large': 'https://m.media-amazon.com/images/I/41YW8jdj4KL.jpg', 'variant': 'MAIN', 'hi res': 'https://m.media-amazon.com/images/I/81R28nvCFhL. SL1500 .jpg'}, {'thumb': 'https://m.media-amazon.com/images/I/41rEHKa-FAL. SX38 SY50 CR,0,0,38,50 .jpg', 'large': 'https://m.media-amazon.com/images/I/41rEHKa-FAL.jpg', 'variant': 'PT01', 'hi res': 'https://m.media-amazon.com/images/I/81G7b3dBeLL. SL1500 .jpg'}, {'thumb': 'https://m.media-amazon.com/images/I/41GoeiKHUQL. SX38 SY50 CR,0,0,38,50 .jpg', 'large': 'https://m.media-amazon.com/images/I/41GoeiKHUQL.jpg', 'variant': 'PT02', 'hi res': 'https://m.media-amazon.com/images/I/81qYXC6xaZL. SL1500 .jpg'}, {'thumb': 'https://m.media-amazon.com/images/I/31DGEs9u34L. SX38 SY50 CR,0,0,38,50 .jpg', 'large': 'https://m.media-amazon.com/images/I/31DGEs9u34L.jpg', 'variant': 'PT03', 'hi res': 'https://m.media-amazon.com/images/I/71EDiRX9HlL. SL1500 .jpg'}, {'thumb': 'https://m.media-amazon.com/images/I/41OKG4M89kL. SX38 SY50 CR,0,0,38,50 .jpg', 'large': 'https://m.media-amazon.com/images/I/41OKG4M89kL.jpg', 'variant': 'PT05', 'hi res': 'https://m.media-amazon.com/images/I/81uwhOYw4IL. SL1500 .jpg'}",,Amazon,"Gift Cards', 'Gift Card Recipients', 'For Him'",B0083V90PO,,4.57 x 3.62 x 0.79 inches; 0.32 Ounces,,2-Jul-12,Amazon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,QuickGifts Johnny's Pizza House Gift Card ($10),5,1,"Locations in Louisiana, Arkansas and Mississippi!', 'Established in 1967 in Monroe, Louisiana', 'Our lunch buffet is a huge hit with all-you-can-eat pizza and salad bar', 'Famous for our Sweep the Kitchen(R) and limited-time Sweep the Swamp(R) pizzas'","""From a tiny store with three parking spaces in 1967 to the largest locally owned pizza chain in North Louisiana, Johnny's Pizza has come a long way, tossing and turning the region's favorite pizza without fail day after day. So many great years of terrific pizza. So many great years of community service. So many great years of believing in people. Thanks for the good times!""",,"{'thumb': 'https://m.media-amazon.com/images/I/31fLqc7rVBL. SX38 SY50 CR,0,0,38,50 .jpg', 'large': 'https://m.media-amazon.com/images/I/31fLqc7rVBL.jpg', 'variant': 'MAIN', 'hi res': None}, {'thumb': 'https://m.media-amazon.com/images/I/510EygzGYpS. SX38 SY50 CR,0,0,38,50 .jpg', 'large': 'https://m.media-amazon.com/images/I/510EygzGYpS.jpg', 'variant': 'PT01', 'hi res': None}",,QuickGifts,"Gift Cards', 'Gift Card Categories', 'Restaurants'",B0170NVGKC,,,,22-Oct-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gift Cards,"Amazon.com $25 Gift Cards, Pack of 3 with Greeting Cards (Birthday Cupcake Design)",2.5,2,"Contains 3 Gift Cards affixed inside blank greeting cards with separate mailing envelopes', 'Gift Card has no fees and no expiration date', 'No returns and no refunds on Gift Cards', 'Gift Card is redeemable towards millions of items storewide at Amazon.com', 'Scan and redeem any Gift Card with a mobile or tablet device via the Amazon App', 'Free One-Day Shipping (where available)', 'Customized gift message, if chosen at check-out, only appears on packing slip and not on the actual gift card or carrier'","""Amazon.com Gift Cards are the perfect way to give them exactly what they're hoping for - even if you don't know what it is. Amazon.com Gift Cards are redeemable for millions of items across Amazon.com. Item delivered is a single physical Amazon.com Gift Card. Gift card is attached to a folded blank greeting card and is packed in an individual 5.25 x 7.25 inch envelope. Envelope is delivered sealed. An additional 5 x 7 inch unsealed envelope is also provided.""",,"{'thumb': 'https://m.media-amazon.com/images/I/414DjNudQSL. SX38 SY50 CR,0,0,38,50 .jpg', 'large': 'https://m.media-amazon.com/images/I/414DjNudQSL.jpg', 'variant': 'MAIN', 'hi res': 'https://m.media-amazon.com/images/I/81zIA4VTFFL. SL1500 .jpg'}, {'thumb': 'https://m.media-amazon.com/images/I/4167OVa81TL. SX38 SY50 CR,0,0,38,50 .jpg', 'large': 'https://m.media-amazon.com/images/I/4167OVa81TL.jpg', 'variant': 'PT01', 'hi res': 'https://m.media-amazon.com/images/I/812fWxXN9gL. SL1500 .jpg'}, {'thumb': 'https://m.media-amazon.com/images/I/317l-JpPWYL. SX38 SY50 CR,0,0,38,50 .jpg', 'large': 'https://m.media-amazon.com/images/I/317l-JpPWYL.jpg', 'variant': 'PT02', 'hi res': 'https://m.media-amazon.com/images/I/71x92n06ZhL. SL1500 .jpg'}, {'thumb': 'https://m.media-amazon.com/images/I/41RjMOzy3aL. SX38 SY50 CR,0,0,38,50 .jpg', 'large': 'https://m.media-amazon.com/images/I/41RjMOzy3aL.jpg', 'variant': 'PT03', 'hi res': 'https://m.media-amazon.com/images/I/6142UHXR2uL. SL1428 .jpg'}",,Amazon,"Gift Cards', 'Free One-Day Shipping I Gift Cards'",B00X0EVF2U,,10 x 1 x 1 inches; 2.4 Ounces,,12-Nov-15,Amazon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gift Cards,Amazon.com Gift Card in a Santa Tin (Ho! Ho! Ho! Card Design),4.9,7000,"Gift Card is nested inside a specialty gift box', 'Gift Card has no fees and no expiration date', 'No returns and no refunds on Gift Cards', 'Gift Card is redeemable towards millions of items storewide at Amazon.com', 'Scan and redeem any Gift Card with a mobile or tablet device via the Amazon App', 'Free One-Day Shipping (where available)', 'Customized gift message, if chosen at check-out, only appears on packing slip and not on the actual gift card or carrier'","""Amazon.com Gift Cards are the perfect way to give them exactly what they're hoping for - even if you don't know what it is. Amazon.com Gift Cards are redeemable for millions of items across Amazon.com. Item delivered is a single physical Amazon.com Gift Card nested inside a tin Gift Box.""",,"{'thumb': 'https://m.media-amazon.com/images/I/41tiUWHOq4L. SX38 SY50 CR,0,0,38,50 .jpg', 'large': 'https://m.media-amazon.com/images/I/41tiUWHOq4L.jpg', 'variant': 'MAIN', 'hi res': 'https://m.media-amazon.com/images/I/81o1XcKxQCL. SL1500 .jpg'}, {'thumb': 'https://m.media-amazon.com/images/I/31W+hRChDmL. SX38 SY50 CR,0,0,38,50 .jpg', 'large': 'https://m.media-amazon.com/images/I/31W+hRChDmL.jpg', 'variant': 'PT01', 'hi res': 'https://m.media-amazon.com/images/I/713mPrxC0DL. SL1500 .jpg'}, {'thumb': 'https://m.media-amazon.com/images/I/41L7OcWbSAL. SX38 SY50 CR,0,0,38,50 .jpg', 'large': 'https://m.media-amazon.com/images/I/41L7OcWbSAL.jpg', 'variant': 'PT02', 'hi res': 'https://m.media-amazon.com/images/I/81Selw3WaZL. SL1500 .jpg'}, {'thumb': 'https://m.media-amazon.com/images/I/41YQgGORzcL. SX38 SY50 CR,0,0,38,50 .jpg', 'large': 'https://m.media-amazon.com/images/I/41YQgGORzcL.jpg', 'variant': 'PT03', 'hi res': 'https://m.media-amazon.com/images/I/71JoYINWIcL. SL1500 .jpg'}",,Amazon,"Gift Cards', 'Gift Card Recipients', 'For Him'",B0091JL136,,4 x 3.9 x 0.6 inches; 0.81 Ounces,,3-Dec-12,Amazon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,TGBJE 911 Dispatcher Gift Emergency Dispatcher Gift Thank You Gift For 911 Dispatcher Dispatcher Gift,4,5,"进口', 'Slip On closure', '❤Hand Stamped :“Thank You For Being The Voice Of Calm During The Storm”.', '❤Perfect gift for that wonderful 911 operator in your life! Thankless job deserves a special dispatcher charms key chains!Its perfect for law enforcement officers and their emergency field loved ones.Gifts for 911 Dispatcher, Police Dispatcher , EMS Dispatcher.', ""❤Material - Stainless Steel:don't tarnish, don't rust, and don't change color.It is lead free and nickel free."", '❤Measurement:Lettering round card:3.0*3.0CM.', '❤It comes with a velvet pouch,ready for gifting.'",,12.99,"{'thumb': 'https://m.media-amazon.com/images/I/41-fPmJVPHS. AC SR38,50 .jpg', 'large': 'https://m.media-amazon.com/images/I/41-fPmJVPHS. AC .jpg', 'variant': 'MAIN', 'hi res': 'https://m.media-amazon.com/images/I/61-7Ed704yS. AC UL1500 .jpg'}, {'thumb': 'https://m.media-amazon.com/images/I/51ZJgEBGrgS. AC SR38,50 .jpg', 'large': 'https://m.media-amazon.com/images/I/51ZJgEBGrgS. AC .jpg', 'variant': 'PT01', 'hi res': 'https://m.media-amazon.com/images/I/71qmuBgR9yS. AC UL1500 .jpg'}, {'thumb': 'https://m.media-amazon.com/images/I/51Q8kjWSlLS. AC SR38,50 .jpg', 'large': 'https://m.media-amazon.com/images/I/51Q8kjWSlLS. AC .jpg', 'variant': 'PT02', 'hi res': 'https://m.media-amazon.com/images/I/81voS5O55cS. AC UL1500 .jpg'}, {'thumb': 'https://m.media-amazon.com/images/I/511VgNSH1HS. AC SR38,50 .jpg', 'large': 'https://m.media-amazon.com/images/I/511VgNSH1HS. AC .jpg', 'variant': 'PT03', 'hi res': 'https://m.media-amazon.com/images/I/81BgbFcFHgS. AC UL1500 .jpg'}, {'thumb': 'https://m.media-amazon.com/images/I/41LwmEsEiaS. AC SR38,50 .jpg', 'large': 'https://m.media-amazon.com/images/I/41LwmEsEiaS. AC .jpg', 'variant': 'PT04', 'hi res': 'https://m.media-amazon.com/images/I/611HKZNzqGS. AC UL1500 .jpg'}, {'thumb': 'https://m.media-amazon.com/images/I/51sg+2cUWjS. AC SR38,50 .jpg', 'large': 'https://m.media-amazon.com/images/I/51sg+2cUWjS. AC .jpg', 'variant': 'PT05', 'hi res': 'https://m.media-amazon.com/images/I/71RzwCEErVS. AC UL1500 .jpg'}, {'thumb': 'https://m.media-amazon.com/images/I/41ucRDy9wQS. AC SR38,50 .jpg', 'large': 'https://m.media-amazon.com/images/I/41ucRDy9wQS. AC .jpg', 'variant': 'PT06', 'hi res': 'https://m.media-amazon.com/images/I/61N-twtS5DS. AC UL1500 .jpg'}",,TGBJE,"Gift Cards', 'Amazon Incentives Brand Guidelines'",B0962NT1YF,,,,28-May-21,TGBJE,,,,,,,,,,,,Mens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,QuickGifts Perkins Restaurant & Bakery Gift Card ($10),4.8,91,"Over 400 locations in the United States and Canada.', 'All-Day Breakfast!', 'Perkins gift cards are a delicious way to celebrate any occasion or to simply say, ""Thank you.""'","""At Perkins, we're famous for breakfast but we also take the same approach to lunch & dinner. So if you like our breakfast, you're going to love what we do!""",,"{'thumb': 'https://m.media-amazon.com/images/I/31BwfqmD3NL. SX38 SY50 CR,0,0,38,50 .jpg', 'large': 'https://m.media-amazon.com/images/I/31BwfqmD3NL.jpg', 'variant': 'MAIN', 'hi res': None}, {'thumb': 'https://m.media-amazon.com/images/I/51QsT0XTq-L. SX38 SY50 CR,0,0,38,50 .jpg', 'large': 'https://m.media-amazon.com/images/I/51QsT0XTq-L.jpg', 'variant': 'PT01', 'hi res': None}",,QuickGifts,"Gift Cards', 'Gift Card Categories', 'Restaurants'",B078HRDWF9,,,,20-Dec-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Amazon Home,Mike's Cigars Gift Card $25.00,4.8,8,"""Mike's Cigars Gift Card $25.00"", 'We can text code for instant redemption', 'Use it Online, via ordering through the Telephone or in our store', '$50 and $100 Cards also available. Search for ASIN: B09J1M8Z2D and B09J1MX7YD'","""The Mike's Cigars Gift Card is the perfect gift for any cigar enthusiast. Your gift card can be mailed to you or to anyone you choose to give it to. We can also text or email you the code for instant redemption. The gift card can be used on our web site just like a credit card, on the telephone and/or in our store. $50 and $100 Cards also available. Search for ASIN: B09J1M8Z2D and B09J1MX7YD""",25,"{'thumb': 'https://m.media-amazon.com/images/I/41MoBF5KoLL. AC US75 .jpg', 'large': 'https://m.media-amazon.com/images/I/41MoBF5KoLL. AC .jpg', 'variant': 'MAIN', 'hi res': None}",,Mike's Cigars,"Gift Cards', 'Amazon Incentives Audible Brand Guidelines'",B0089CQTVK,,6.06 x 4.49 x 0.12 inches,GC,6-Jun-12,Mikes Cigars,No,,,,0.528 ounces,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gift Cards,Hard Rock Cafe Gift Card,4,22,"Hard Rock Cafe is a global phenomenon with over 185 locations visited by nearly 80 million guests annually.', 'Redeemable at any Hard Rock Café location', 'No returns and no refunds on gift cards.'","Each Cafe offers a uniquely authentic entertainment, shopping and dining experience featuring exciting, freshly-prepared menu items like fan-favorite Legendary Burgers, crispy flatbreads, and award-winning cocktails, along with salads and vegetarian options.'",50,"{'thumb': 'https://m.media-amazon.com/images/I/51w6-ORAEeL. SX38 SY50 CR,0,0,38,50 .jpg', 'large': 'https://m.media-amazon.com/images/I/51w6-ORAEeL.jpg', 'variant': 'MAIN', 'hi res': 'https://m.media-amazon.com/images/I/61VEipoUQGL. SL1000 .jpg'}, {'thumb': 'https://m.media-amazon.com/images/I/41wu2nw3lTL. SX38 SY50 CR,0,0,38,50 .jpg', 'large': 'https://m.media-amazon.com/images/I/41wu2nw3lTL.jpg', 'variant': 'PT02', 'hi res': None}",,Hard Rock Cafe,"Gift Cards', 'Gift Card Categories', 'Restaurants'",B08R7GWNGL,,5 x 3.4 x 0.2 inches; 0.32 Ounces,,4-Jan-21,,,"Currently, item can be shipped only within the U.S. and to APO/FPO addresses. For APO/FPO shipments, please check with the manufacturer regarding warranty and support issues.",This item is not eligible for international shipping.  Learn More,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
